name,platform,membership,title_id,product_id,concept_id,entitlement_id,is_preorder,is_downloadable,image_url,store_url
HEAVY RAIN™,PS4,NONE,CUSA02356_00,EP9000-CUSA02356_00-HRPS400000000001,,EP9000-CUSA02356_00-HRPS400000000001,False,True,https://image.api.playstation.com/gs2-sec/appkgo/prod/CUSA02356_00/4/i_66ce91c41dc8b875a6e000819d4c33c28320f5599295d86e6bc1bdbb8690dbac/i/icon0.png,https://store.playstation.com/product/EP9000-CUSA02356_00-HRPS400000000001
Red Dead Redemption 2,PS4,PS_PLUS,CUSA08519_00,EP1004-CUSA08519_00-REDEMPTIONFULL02,,EP1004-CUSA08519_00-REDEMPTION000002,False,True,https://image.api.playstation.com/gs2-sec/appkgo/prod/CUSA08519_00/12/i_3da1cf7c41dc7652f9b639e1680d96436773658668c7dc3930c441291095713b/i/icon0.png,https://store.playstation.com/product/EP1004-CUSA08519_00-REDEMPTIONFULL02
Until Dawn,PS5,PS_PLUS,PPSA15421_00,EP9000-PPSA15421_00-FULLGAME00000001,,EP9000-PPSA15421_00-FULLGAME00000001,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA15421_00/app/info/25/fi_6693db547a6b30fcfb789268f0f55dc815f309547bad8af3420f986d2755c4ed/icon0.png,https://store.playstation.com/product/EP9000-PPSA15421_00-FULLGAME00000001
Nine Sols,PS4,PS_PLUS,CUSA50688_00,JP4443-PPSA25414_00-0905368681809535,,JP4443-CUSA50688_00-0507167220706885,False,True,https://image.api.playstation.com/gs2-sec/appkgo/prod/CUSA50688_00/5/i_4e4b3e3509449d3c6114428f347544da7b2711f0f05d09ee68acf61dd139e4fb/i/icon0.png,https://store.playstation.com/product/JP4443-PPSA25414_00-0905368681809535
Nine Sols,PS5,PS_PLUS,PPSA25414_00,JP4443-PPSA25414_00-0905368681809535,,JP4443-PPSA25414_00-0905368681809535,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA25414_00/app/info/17/fi_bc802da434f60fc36ff5344b1cce2a99b6ad92eefea891308613db2958ea1db8/icon0.png,https://store.playstation.com/product/JP4443-PPSA25414_00-0905368681809535
Cult of the Lamb,PS4,NONE,CUSA32184_00,EP3643-PPSA06465_00-6733855131785360,,EP3643-CUSA32184_00-CULTOFTHELAMB000,False,True,https://image.api.playstation.com/gs2-sec/appkgo/prod/CUSA32184_00/2/i_d48ab9ff4206951902684160a2abb653e26f976d14099376834fe4f93e887671/i/icon0.png,https://store.playstation.com/product/EP3643-PPSA06465_00-6733855131785360
Cult Of The Lamb,PS5,NONE,PPSA06465_00,EP3643-PPSA06465_00-6733855131785360,,EP3643-PPSA06465_00-CULTOFTHELAMB000,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA06465_00/app/info/79/fi_96cbe21e744404f4365b4897ef32891d3cbd59ecbdf49965f4b79dbbceff3c68/icon0.png,https://store.playstation.com/product/EP3643-PPSA06465_00-6733855131785360
Need for Speed™ Unbound,PS5,PS_PLUS,PPSA01717_00,EP0006-PPSA01717_00-NEEDFORSPEED2022,,EP0006-PPSA01717_00-NEEDFORSPEED2022,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA01717_00/app/info/103/fi_838961cdf19a96539b639bf0003dcf8e361cabcf4b0e2690a7ef92d38fa2972f/icon0.png,https://store.playstation.com/product/EP0006-PPSA01717_00-NEEDFORSPEED2022
Disney Epic Mickey: Rebrushed,PS4,PS_PLUS,CUSA42649_00,EP4389-PPSA15657_00-EPICMICKEYREMAKE,,EP4389-CUSA42649_00-EPICMICKEYREMAKE,False,True,https://image.api.playstation.com/gs2-sec/appkgo/prod/CUSA42649_00/4/i_2fb1a1cbbe6b0211d0826cb1e72c1a383381b8f2003e68e679d0d90a56e50bdd/i/icon0.png,https://store.playstation.com/product/EP4389-PPSA15657_00-EPICMICKEYREMAKE
Disney Epic Mickey: Rebrushed,PS5,PS_PLUS,PPSA15657_00,EP4389-PPSA15657_00-EPICMICKEYREMAKE,,EP4389-PPSA15657_00-EPICMICKEYREMAKE,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA15657_00/app/info/19/fi_84e9d0ceb2fe6b144f4492f226e93819a978c9586eb8b99f3e1e282e1e9fcc6f/icon0.png,https://store.playstation.com/product/EP4389-PPSA15657_00-EPICMICKEYREMAKE
Core Keeper,PS5,PS_PLUS,PPSA19417_00,EP2520-PPSA19417_00-0407635045707470,,EP2520-PPSA19417_00-0407635045707470,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA19417_00/app/info/55/fi_ddd78877752bc3498dcd4d3f02dcffc13abf4e9338e61b7eda6bec63e36d7a9b/icon0.png,https://store.playstation.com/product/EP2520-PPSA19417_00-0407635045707470
Ghost of Yōtei,PS5,NONE,PPSA26344_00,UP9000-PPSA26344_00-GHOST2SHIP000000,,UP9000-PPSA26344_00-GHOST2SHIP000000,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA26344_00/app/info/87/fi_686a286ae1edaa57ca7e4565391958db9db738d43e344ade8ddb2a4676e4c3ac/icon0.png,https://store.playstation.com/product/UP9000-PPSA26344_00-GHOST2SHIP000000
Neon White,PS4,PS_PLUS,CUSA36342_00,EP2333-PPSA09865_00-NEONWHITESIEE000,,EP2333-CUSA36342_00-NEONWHITESIEE000,False,True,https://image.api.playstation.com/gs2-sec/appkgo/prod/CUSA36342_00/1/i_2704641732c88f409c3a0241e1d9432e33b4be26fa8faae3357fe7f98364601d/i/icon0.png,https://store.playstation.com/product/EP2333-PPSA09865_00-NEONWHITESIEE000
Neon White,PS5,PS_PLUS,PPSA09865_00,EP2333-PPSA09865_00-NEONWHITESIEE000,,EP2333-PPSA09865_00-NEONWHITESIEE000,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA09865_00/app/info/14/fi_0cc43b9f4a0685201da60a0624169a2db3480afc83a57554fb5ca98e90f505fd/icon0.png,https://store.playstation.com/product/EP2333-PPSA09865_00-NEONWHITESIEE000
LEGO® Horizon Adventures™,PS5,PS_PLUS,PPSA14632_00,EP9000-PPSA14632_00-LEGOHZNADVENTURE,,EP9000-PPSA14632_00-PROJECTGLOW00000,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA14632_00/app/info/34/fi_8fa8b10cea7e7088ea7eb300d9e4f39f025e717821f99d3af7e8dc9c0848419a/icon0.png,https://store.playstation.com/product/EP9000-PPSA14632_00-LEGOHZNADVENTURE
Ghost of Tsushima,PS4,PS_PLUS,CUSA32709_00,EP9000-PPSA05031_00-GHOSTDCPS5PSPLUS,,EP9000-CUSA32709_00-GHOSTSHIP0000000,False,True,https://image.api.playstation.com/gs2-sec/appkgo/prod/CUSA32709_00/1/i_54ed1f8e1ba92d5c1573d6f9e9897ef6c75a71a27b3d62bba9722d4c1c095f63/i/icon0.png,https://store.playstation.com/product/EP9000-PPSA05031_00-GHOSTDCPS5PSPLUS
Ghost of Tsushima,PS5,PS_PLUS,PPSA05031_00,EP9000-PPSA05031_00-GHOSTDCPS5PSPLUS,,EP9000-PPSA05031_00-GHOSTSHIP0000000,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA05031_00/app/info/30/fi_93fea00d86de3c4c9ef7641700f5b1d83dfb7ed7fb608a3fd9f5a1d2c77b3a2d/icon0.png,https://store.playstation.com/product/EP9000-PPSA05031_00-GHOSTDCPS5PSPLUS
Psychonauts 2,PS4,PS_PLUS,CUSA27146_00,EP6311-CUSA27146_00-PSYCHONAUTS2SIEE,,EP6311-CUSA27146_00-PSYCHONAUTS2SIEE,False,True,https://image.api.playstation.com/gs2-sec/appkgo/prod/CUSA27146_00/2/i_8e99c9ebff7cccc0c8dd2365426448ee33e309971a7f0bea4146dd602f449028/i/icon0.png,https://store.playstation.com/product/EP6311-CUSA27146_00-PSYCHONAUTS2SIEE
Hollow Knight: Silksong,PS4,NONE,CUSA39420_00,EP1805-PPSA12544_00-HKSILKSONGPS5000,,EP1805-CUSA39420_00-HKSILKSONGPS4000,False,True,https://image.api.playstation.com/gs2-sec/appkgo/prod/CUSA39420_00/2/i_da33a90a81d7e3a8583102e49337cdd019268e555189b207d22d026cd76a5b59/i/icon0.png,https://store.playstation.com/product/EP1805-PPSA12544_00-HKSILKSONGPS5000
Hollow Knight: Silksong,PS5,NONE,PPSA12544_00,EP1805-PPSA12544_00-HKSILKSONGPS5000,,EP1805-PPSA12544_00-HKSILKSONGPS5000,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA12544_00/app/info/16/fi_1cfb80c3120edabce30ca87354b1f6c5aa740fc656ac80727d71370cadbd80a8/icon0.png,https://store.playstation.com/product/EP1805-PPSA12544_00-HKSILKSONGPS5000
Lies of P,PS4,PS_PLUS,CUSA36848_00,EP1672-PPSA10621_00-9137597337715830,,EP1672-CUSA36848_00-9106701917321674,False,True,https://image.api.playstation.com/gs2-sec/appkgo/prod/CUSA36848_00/10/i_fa658f49742c1fba93a4766bc73b38c7d0def713d048beb1ab2309628990f950/i/icon0.png,https://store.playstation.com/product/EP1672-PPSA10621_00-9137597337715830
Lies of P,PS5,PS_PLUS,PPSA10621_00,EP1672-PPSA10621_00-9137597337715830,,EP1672-PPSA10621_00-9137597337715830,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA10621_00/app/info/34/fi_8a7f0df02c9818da85913f15fd03a40f6ce21f5d2d3d95cc431a36ccebd9653e/icon0.png,https://store.playstation.com/product/EP1672-PPSA10621_00-9137597337715830
Jusant,PS5,PS_PLUS,PPSA10264_00,EP8091-PPSA10264_00-4648066903011525,,EP8091-PPSA10264_00-4648066903011525,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA10264_00/app/info/10/fi_259364148521df43b36858d08a556c53bd466b25ee556e6e1badb147b69054dc/icon0.png,https://store.playstation.com/product/EP8091-PPSA10264_00-4648066903011525
Alone in the Dark,PS5,PS_PLUS,PPSA08135_00,EP4389-PPSA08135_00-ALONEINTHEDARKEU,,EP4389-PPSA08135_00-ALONEINTHEDARKEU,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA08135_00/app/info/35/fi_cc94c57721b7f7a08500953f4f43d437b98bbbe417b4a81a93aa4deb1e0b8396/icon0.png,https://store.playstation.com/product/EP4389-PPSA08135_00-ALONEINTHEDARKEU
Split Fiction,PS5,NONE,PPSA08560_00,UP0006-PPSA08560_00-SPLITSTANDARDED0,,UP0006-PPSA08560_00-SPLITGAME0000000,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA08560_00/app/info/15/fi_232662210843b79914df6ea41ef463bc1481da828b43fffdd226365041ba911d/icon0.png,https://store.playstation.com/product/UP0006-PPSA08560_00-SPLITSTANDARDED0
"Warhammer 40,000: Boltgun",PS4,PS_PLUS,CUSA33169_00,EP4133-PPSA07247_00-000000000BOLTGUN,,EP4133-CUSA33169_00-000000000BOLTGUN,False,True,https://image.api.playstation.com/gs2-sec/appkgo/prod/CUSA33169_00/3/i_fe2de40853a8d658a78f878a0917bc27d1e9e52ee25f4ff3a63f94ce58edd025/i/icon0.png,https://store.playstation.com/product/EP4133-PPSA07247_00-000000000BOLTGUN
"Warhammer 40,000: Boltgun",PS5,PS_PLUS,PPSA07247_00,EP4133-PPSA07247_00-000000000BOLTGUN,,EP4133-PPSA07247_00-000000000BOLTGUN,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA07247_00/app/info/14/fi_bd2310ee5953f06de39e3e5fde768aab0d37270aba65d2d8802ddc87ea1a51d1/icon0.png,https://store.playstation.com/product/EP4133-PPSA07247_00-000000000BOLTGUN
Balatro,PS4,PS_PLUS,CUSA47499_00,EP3495-PPSA21402_00-0421077938281357,,EP3495-CUSA47499_00-0592400488875967,False,True,https://image.api.playstation.com/gs2-sec/appkgo/prod/CUSA47499_00/3/i_b85c81085bbb28fd105a3fe84fd302950107666cff54dbd44c103d075a1e8481/i/icon0.png,https://store.playstation.com/product/EP3495-PPSA21402_00-0421077938281357
Balatro,PS5,PS_PLUS,PPSA21402_00,EP3495-PPSA21402_00-0421077938281357,,EP3495-PPSA21402_00-0421077938281357,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA21402_00/app/info/15/fi_0a7ed8861f709e3752171d65b302e43e7ce53285fa22495c22284212aa48ec15/icon0.png,https://store.playstation.com/product/EP3495-PPSA21402_00-0421077938281357
Clair Obscur: Expedition 33,PS5,NONE,PPSA17599_00,EP7579-PPSA17599_00-EXP33000000PS5EU,,EP7579-PPSA17599_00-EXP33000000PS5EU,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA17599_00/app/info/27/fi_8c22a52780401100b4b24f1c57f000f4a46d5dba27108b087237840248cb3861/icon0.png,https://store.playstation.com/product/EP7579-PPSA17599_00-EXP33000000PS5EU
Digimon Story: Cyber Sleuth - Hacker's Memory,PS4,PS_PLUS,CUSA09923_00,EP0700-CUSA09923_00-DSHACKERSMEMORY1,,EP0700-CUSA09923_00-DSHACKERSMEMORY1,False,True,https://image.api.playstation.com/gs2-sec/appkgo/prod/CUSA09923_00/4/i_861b32f8545b6249e86aa37aafbd72d5296c6740af3a7f877b50a453f8434ceb/i/icon0.png,https://store.playstation.com/product/EP0700-CUSA09923_00-DSHACKERSMEMORY1
Robocop: Rogue City,PS5,PS_PLUS,PPSA05059_00,EP6665-PPSA05059_00-ROB0000000000000,,EP6665-PPSA05059_00-ROB0000000000000,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA05059_00/app/info/36/fi_21d1d8f4546591a63143286a67a57cd64c4a8879a60a8a5b17692bb1ef262ac8/icon0.png,https://store.playstation.com/product/EP6665-PPSA05059_00-ROB0000000000000
Teenage Mutant Ninja Turtles: The Cowabunga Collection,PS4,PS_PLUS,CUSA29249_00,EP0101-PPSA04490_00-TMNTCOWABUNGAXXX,,EP0101-CUSA29249_00-TMNTCOWABUNGAXXX,False,True,https://image.api.playstation.com/gs2-sec/appkgo/prod/CUSA29249_00/4/i_29ac27e9ad10eafa8b72823ad6d7d8b369032a3284f8aa42796c21f7c97333a7/i/icon0.png,https://store.playstation.com/product/EP0101-PPSA04490_00-TMNTCOWABUNGAXXX
Teenage Mutant Ninja Turtles: The Cowabunga Collection,PS5,PS_PLUS,PPSA04490_00,EP0101-PPSA04490_00-TMNTCOWABUNGAXXX,,EP0101-PPSA04490_00-TMNTCOWABUNGAXXX,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA04490_00/app/info/16/fi_7a8e0039849f50fe31354ad12ac26fd8bb997d3455a1e717a9edf509e1fb61d8/icon0.png,https://store.playstation.com/product/EP0101-PPSA04490_00-TMNTCOWABUNGAXXX
Sonic Colours: Ultimate,PS4,PS_PLUS,CUSA19351_00,EP0177-CUSA19351_00-SONICCOLORSULTIM,,EP0177-CUSA19351_00-SONICCOLORSULTIM,False,True,https://image.api.playstation.com/gs2-sec/appkgo/prod/CUSA19351_00/4/i_a208b7825a195f67de157ff63ac87c794aea3f116ddc8e4d75d80f16a66c5cea/i/icon0.png,https://store.playstation.com/product/EP0177-CUSA19351_00-SONICCOLORSULTIM
Dragon Age™: The Veilguard,PS5,PS_PLUS,PPSA01390_00,UP0006-PPSA01390_00-DRAGON4STANDBUND,,UP0006-PPSA01390_00-DRAGONAGE0400000,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA01390_00/app/info/16/fi_4134d047ab33d0273cca4bcff15b0989507c51a3e6592f8a6152b789172b7c40/icon0.png,https://store.playstation.com/product/UP0006-PPSA01390_00-DRAGON4STANDBUND
PAC-MAN WORLD Re-PAC,PS4,PS_PLUS,CUSA32074_00,EP0700-PPSA06398_00-PACMANWORLDRE007,,EP0700-CUSA32074_00-PACMANWORLDRE005,False,True,https://image.api.playstation.com/gs2-sec/appkgo/prod/CUSA32074_00/2/i_a7ce66ac8c840e11144618df4567286255d874759c4ce1f900764003203b1411/i/icon0.png,https://store.playstation.com/product/EP0700-PPSA06398_00-PACMANWORLDRE007
PAC-MAN WORLD Re-PAC,PS5,PS_PLUS,PPSA06398_00,EP0700-PPSA06398_00-PACMANWORLDRE007,,EP0700-PPSA06398_00-PACMANWORLDRE007,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA06398_00/app/info/8/fi_3c6e8cbef0bb219a5d30b2cd04019ff340be719b555638210ebf121700bee3d5/icon0.png,https://store.playstation.com/product/EP0700-PPSA06398_00-PACMANWORLDRE007
High on Life,PS4,PS_PLUS,CUSA42391_00,EP2886-PPSA15389_00-0937721911272224,,EP2886-CUSA42391_00-OREGONGAMESIEE00,False,True,https://image.api.playstation.com/gs2-sec/appkgo/prod/CUSA42391_00/7/i_c68688060eccf733cc4aaa24c760158337014976b63e1e51a844a6b18265b4f6/i/icon0.png,https://store.playstation.com/product/EP2886-PPSA15389_00-0937721911272224
High on Life,PS5,PS_PLUS,PPSA15389_00,EP2886-PPSA15389_00-0937721911272224,,EP2886-PPSA15389_00-OREGONGAMESIEE00,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA15389_00/app/info/26/fi_438d04eac6e7833a944fd53c242c3fcf838afe963a5146c178afbd9936810971/icon0.png,https://store.playstation.com/product/EP2886-PPSA15389_00-0937721911272224
The Stanley Parable Ultra Deluxe,PS4,PS_PLUS,CUSA31559_00,EP3470-PPSA06655_00-9027839365467214,,EP3470-CUSA31559_00-0000000000000000,False,True,https://image.api.playstation.com/gs2-sec/appkgo/prod/CUSA31559_00/2/i_e0a0930aa759fee3aa5e69ee7be71b8deb1661e36d5b4b4d97a6334bd4f15b57/i/icon0.png,https://store.playstation.com/product/EP3470-PPSA06655_00-9027839365467214
The Stanley Parable: Ultra Deluxe,PS5,PS_PLUS,PPSA06655_00,EP3470-PPSA06655_00-9027839365467214,,EP3470-PPSA06655_00-9027839365467214,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA06655_00/app/info/7/fi_ac6d0659499ddfc2c5089b286eaaf104ba67ae7dc95e0a127b690e8eea3e7a1c/icon0.png,https://store.playstation.com/product/EP3470-PPSA06655_00-9027839365467214
Need For Speed™ Hot Pursuit Remastered,PS4,PS_PLUS,CUSA23265_00,EP0006-CUSA23265_00-NEEDFORSPEEDHPR0,,EP0006-CUSA23265_00-NEEDFORSPEEDHPR0,False,True,https://image.api.playstation.com/gs2-sec/appkgo/prod/CUSA23265_00/2/i_36c32a88c8ef3ab744def2d1709253e3929d92c86e98841cfacb94c4faf54b6e/i/icon0.png,https://store.playstation.com/product/EP0006-CUSA23265_00-NEEDFORSPEEDHPR0
HOT WHEELS UNLEASHED™ 2 - Turbocharged,PS4,PS_PLUS,CUSA35582_00,EP4356-PPSA09285_00-HWU2TURBOCHARGED,,EP4356-CUSA35582_00-HWU2TURBOCHARGED,False,True,https://image.api.playstation.com/gs2-sec/appkgo/prod/CUSA35582_00/15/i_3d5885f11d7c833f6fb93b3a5217ab1bb9fab92645c729a0875afb49034203b3/i/icon0.png,https://store.playstation.com/product/EP4356-PPSA09285_00-HWU2TURBOCHARGED
HOT WHEELS UNLEASHED™ 2 - Turbocharged,PS5,PS_PLUS,PPSA09285_00,EP4356-PPSA09285_00-HWU2TURBOCHARGED,,EP4356-PPSA09285_00-HWU2TURBOCHARGED,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA09285_00/app/info/122/fi_525cf2eeccad159ba58058a2a2651b8bfac67ef28cc98449616254d19eaf520d/icon0.png,https://store.playstation.com/product/EP4356-PPSA09285_00-HWU2TURBOCHARGED
Ghostwire: Tokyo,PS5,PS_PLUS,PPSA03397_00,EP1003-PPSA03397_00-GHOSTWIRETOKYOFG,,EP1003-PPSA03397_00-GHOSTWIRETOKYOFG,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA03397_00/app/info/15/fi_57f4a6f2d082be9dd0bd424bb4201063edecc0bb4348893c7cd985c466935023/icon0.png,https://store.playstation.com/product/EP1003-PPSA03397_00-GHOSTWIRETOKYOFG
WWE 2K24,PS4,PS_PLUS,CUSA43272_00,EP1001-PPSA16307_00-WWE2K24CROSSGEN0,,EP1001-CUSA43272_00-000000000WWE2K24,False,True,https://image.api.playstation.com/gs2-sec/appkgo/prod/CUSA43272_00/6/i_e7ba87c3358e2363344e2c50fcee52a6509c7418dce4127875edb3f307eb9774/i/icon0.png,https://store.playstation.com/product/EP1001-PPSA16307_00-WWE2K24CROSSGEN0
WWE 2K24,PS5,PS_PLUS,PPSA16307_00,EP1001-PPSA16307_00-WWE2K24CROSSGEN0,,EP1001-PPSA16307_00-000000000WWE2K24,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA16307_00/app/info/82/fi_4cc07dd84ea936e9dc07ae3e6cf5a82120249ef12d1033a2334b9cccf98b2ccd/icon0.png,https://store.playstation.com/product/EP1001-PPSA16307_00-WWE2K24CROSSGEN0
Doki Doki Literature Club Plus,PS4,PS_PLUS,CUSA28000_00,EP0600-PPSA03733_00-DOKIDOKILITCLUBP,,EP0600-CUSA28000_00-DOKIDOKILITCLUBP,False,True,https://image.api.playstation.com/gs2-sec/appkgo/prod/CUSA28000_00/5/i_841a2472fe7ae307774abac0301294e8098e0dfbca30eae56d9d3d35fbd02de9/i/icon0.png,https://store.playstation.com/product/EP0600-PPSA03733_00-DOKIDOKILITCLUBP
Doki Doki Literature Club Plus,PS5,PS_PLUS,PPSA03733_00,EP0600-PPSA03733_00-DOKIDOKILITCLUBP,,EP0600-PPSA03733_00-DOKIDOKILITCLUBP,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA03733_00/app/info/12/fi_f354a8aab2192f192d0f1056ee740c14154bdd82d9ad5135f7b53c6516275f68/icon0.png,https://store.playstation.com/product/EP0600-PPSA03733_00-DOKIDOKILITCLUBP
Dead Space™,PS5,PS_PLUS,PPSA03846_00,EP0006-PPSA03846_00-BEYONDPS5GAME000,,EP0006-PPSA03846_00-BEYONDPS5GAME000,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA03846_00/app/info/38/fi_de79c0553dd42b9ac3b935abb02b9466fb4d0be0c6efcbfed58333758f1c88b3/icon0.png,https://store.playstation.com/product/EP0006-PPSA03846_00-BEYONDPS5GAME000
Little Nightmares II,PS4,PS_PLUS,CUSA12779_00,EP0700-PPSA02154_00-LITTLENIGHTS2000,,EP0700-CUSA12779_00-LITTLENIGHTS2000,False,True,https://image.api.playstation.com/gs2-sec/appkgo/prod/CUSA12779_00/2/i_008f25bdeaab7da0b215d21a4170e0ba944c221e3f2f36cb54a25b0d1b6b56da/i/icon0.png,https://store.playstation.com/product/EP0700-PPSA02154_00-LITTLENIGHTS2000
Little Nightmares II,PS5,PS_PLUS,PPSA02154_00,EP0700-PPSA02154_00-LITTLENIGHTS2000,,EP0700-PPSA02154_00-LITTLENIGHTS2000,False,True,https://image.api.playstation.com/sgst/prod/00/PPSA02154_00/app/info/33/f_ecbf10c73d9e9f2444ee7e908f33aea4e7ba0d4484f6a3275fcfc19cb6a0c20c/icon0.png,https://store.playstation.com/product/EP0700-PPSA02154_00-LITTLENIGHTS2000
